id_a,fname,lookup
5677,bobby,hobkin
5678,caleb,cal
5679,carl,chick
5681,christine,christina
5682,david,dave
5683,david,day
5684,donald,donny
5685,donald,don
5686,donald,dony
5688,eddie,teddy
5689,ellen,ellie
5690,emily,emmy
5691,felicia,feli
5692,frank,francis
5697,harold,hal
5698,harold,hal
5700,jack,jacqueline
5701,jack,johnny
5702,janet,jane
5703,janet,jan
5704,jay,jaap
5705,jean,jenny
5706,jerry,jereme
5707,joe,joseph
5708,john,jon
5709,john,jon
5710,johnny,jack
5711,justin,justus
5712,karen,karonhappuck
5713,karen,karonhappuck
5716,kenneth,ken
5717,lawrence,laurinda
5718,lawrence,lorry
5719,linda,roz
5723,mark,marcus
5724,marvin,marv
5725,mary,demerias
5726,mary,may
5727,matthew,matty
5728,nancy,nana
5731,patricia,patrick
5732,patrick,pat
5733,rebecca,becky
5734,regina,gina
5735,ronald,ron
5736,rose,belle
5737,sabrina,brina
5738,sandra,sandy
5740,sherry,char
5741,steven,steve
5743,tammy,tamarra
5745,tiffany,tiffy
5746,timothy,timmy
5747,timothy,tim
5748,vickie,victoria
5750,annie,stephanie
5751,margery,rita
5752,samuel,sam
5753,roger,robby
5754,carol,lynn
5755,robert,bill
5756,harold,hal
5758,joshua,jos
5759,brian,bryant
5760,robert,hob
5761,william,bela
5762,angela,angelica
5763,phillip,philip
5764,brandy,brenda
5765,christopher,chris
5766,paul,polly
5767,shirley,lee
5769,paul,pauline
5770,rosalyn,rosa
5772,michael,micah
5774,richard,riche
5776,donald,donny
5778,trudy,gertrude
5779,claudia,claud
5780,walter,walt
5781,david,davey
5782,kenneth,kendrick
5783,martin,marty
5784,mary,mercy
5785,matthew,matty
5786,shirley,sherry
5787,george,jorge
5788,marilyn,mary
5789,leonard,lineau
5791,elizabeth,betty
5792,heather,hetty
5793,dorothy,dot
5794,james,jimmie
5795,judy,judi
5796,kathy,katherine
5797,robert,hob
5798,thomas,thom
5799,brian,bryan
5800,alex,alexandra
5801,austin,gus
5805,brittany,britt
5806,charles,carl
5807,charles,chuck
5808,dan,daniel
5809,dan,sher
5810,darlene,darry
5811,gregory,greg
5813,karen,karon
5814,karen,happy
5815,lawrence,lorry
5816,leslie,les
5817,lloyd,floyd
5818,megan,daisy
5819,michael,mike
5821,paul,paula
5822,sarah,sadie
5825,stephanie,stephie
5826,susan,sukey
5827,tammy,tamarra
5828,ted,edmund
5829,charles,chick
5830,sally,sadie
5831,carol,carole
5832,joseph,jody
5833,james,jim
5834,margaret,gretta
5835,linda,rosa
5836,charles,carl
5838,carolyn,cassie
5840,nathaniel,nate
5842,richard,rick
5844,janice,jan
5845,anastasia,ana
5846,christopher,kit
5847,james,jimmy
5849,james,jim
5850,alice,lizzie
5851,charles,chick
5852,isaac,ike
5853,margaret,margaretta
5854,nell,elaine
5855,dorothy,dot
5857,lisa,beth
5859,amanda,mandy
5861,betty,bessie
5862,brenda,brandy
5864,carol,lynn
5865,charles,chuck
5866,christopher,christine
5868,david,davey
5870,diana,di
5871,donald,donny
5872,eddie,ed
5873,elaine,lena
5874,evan,evangeline
5875,fred,freddie
5878,gloria,glory
5880,james,jimmie
5882,jeffrey,geoff
5883,john,jock
5884,john,ivan
5885,johnny,jock
5886,justin,justina
5887,kenneth,ken
5888,larry,laurence
5889,larry,lorry
5890,linda,mindy
5891,linda,rose
5892,lisa,bess
5894,mark,marcus
5895,mary,molly
5896,matthew,thys
5897,matthew,matt
5898,maurice,morey
5899,maurice,morey
5900,melissa,lissa
5901,michelle,mickey
5903,ralph,raphael
5906,richard,rick
5909,stephen,steph
5910,susan,sue
5911,terry,teresa
5912,tina,christy
5913,vanessa,nessa
5915,jacob,jacobus
5917,paul,paula
5918,michael,micah
5919,patrick,pat
5920,charles,carl
5921,charles,charlie
5922,linda,lynn
5924,dorothy,dolly
5925,harry,hal
5926,martin,marty
5928,mark,marcus
5929,jennifer,jennie
5930,barbara,barbie
5931,robert,dob
5933,william,willie
5934,beverly,bev
5935,fred,william
5938,ralph,raphael
5941,kristin,chris
5944,thomas,tom
5946,cynthia,cintha
5947,mary,mittie
5948,robert,rob
5949,katherine,kit
5950,lois,lou
5951,ronald,ronny
5952,aaron,ronnie
5953,amanda,manda
5954,austin,augustine
5956,barbara,bobbie
5958,brenda,brandy
5960,david,day
5963,jerry,gerrie
5964,kathleen,cathy
5965,lessie,celeste
5966,lisa,alicia
5967,marie,minnie
5968,mark,marcus
5969,melissa,mel
5970,michelle,mickey
5971,patricia,patty
5973,rebecca,becky
5974,sharon,shay
5975,tina,ernest
5977,william,billiewilhelm
5979,aaron,erin
5980,heather,hetty
5981,john,jon
5982,stacy,stacia
5983,elizabeth,lisa
5985,megan,greta
5986,benjamin,bennie
5987,charles,chick
5989,james,jamie
5990,john,johannes
5991,joshua,josh
5993,patricia,patsy
5994,samantha,mantha
5995,stephen,annie
5996,yvonne,vonna
5997,charles,chick
5998,christine,christopher
5999,christopher,christine
6001,david,dave
6003,eloise,lois
6005,steven,steph
6010,katherine,kittie
6012,arnold,arnie
6013,shirley,sherry
6014,margaret,rita
6015,herbert,bert
6016,serena,rena
6017,elizabeth,betty
6018,harold,henry
6021,reba,beck
6022,sally,sadie
6023,tammy,tamarra
6024,dorothy,dortha
6025,jasper,casper
6026,joe,jos
6027,judith,juda
6029,timothy,tim
6030,lisa,milly
6034,brittany,britt
6035,cathy,catherine
6036,charles,charlie
6037,charles,chuck
6038,charles,charlie
6039,clara,clarinda
6041,deborah,deb
6043,dorothy,dolly
6044,georgia,george
6045,gina,reggie
6046,gwendolyn,wendy
6048,james,jem
6049,james,jamie
6050,jan,jessie
6051,jean,jenny
6052,jimmy,jamie
6053,jo,josephine
6054,john,jonathan
6056,jonathan,nathan
6057,joseph,joe
6058,kay,katy
6059,kay,kenj
6060,kaye,cathy
6063,lavonne,von
6064,marissa,rissa
6065,mark,marcus
6066,michael,micah
6067,mildred,milly
6070,peggy,margaretta
6072,phillip,philip
6073,phillip,phil
6074,regina,reggie
6075,ricky,dickon
6076,robert,hobkin
6077,roy,l.r.
6078,sarah,sadie
6081,timothy,tim
6084,wendy,wen
6085,william,fred
6086,william,billiewilhelm
6087,william,will
6088,wilma,minnie
6089,alicia,elsie
6091,clarence,clair
6092,david,day
6093,donald,donnie
6095,douglas,doug
6096,genevieve,jenny
6098,james,jem
6100,lisa,eliza
6101,mark,marcus
6102,mark,marcus
6103,martha,marty
6104,patsy,mat
6105,sandra,cassandra
6106,sandra,alexandria
6107,scott,squat
6108,steve,steph
6109,timothy,tim
6111,virginia,ginny
6112,ann,antoinette
6115,julia,jule
6116,linda,celinda
6117,robert,hobkin
6118,sandra,cassandra
6119,dennis,denise
6120,peggy,maggie
6122,lisa,betsy
6123,samantha,sammy
6124,john,johannes
6125,jonathan,johnny
6127,william,billy
6128,brenda,brandy
6129,david,day
6130,deborah,debby
6131,kenneth,kenny
6132,jo,josephine
6133,wilma,mina
6134,margaret,gretchen
6135,barbara,barbery
6136,frank,frankie
6137,stephen,steven
6138,eva,eve
6139,jerry,dina
6141,patsy,paddy
6142,andrea,rea
6143,carolyn,cassie
6144,deborah,debby
6145,pamela,pam
6146,paul,pauline
6147,ted,eddy
6149,hester,esther
6150,katherine,katy
6151,katherine,cathy
6152,sharon,shay
6153,teresa,tess
6155,william,bell
6159,melinda,mindy
6160,thomas,tom
6162,jamie,ben
6164,jamie,jimmy
6165,alice,lisa
6166,ann,christy
6167,josh,joshua
6168,susan,sukey
6169,jack,johnny
6170,victor,vic
6173,ronald,ronny
6175,karen,carrie
6177,jennifer,jennie
6178,joshua,jos
6180,lester,les
6181,ginger,jane
6182,barbara,barby
6183,betty,libby
6184,brenda,brandy
6185,chester,chet
6186,crystal,tal
6190,jennifer,jennie
6192,ralph,raphael
6193,ralph,raphael
6194,samuel,sammy
6195,susie,sue
6198,roland,lanny
6199,linda,melinda
6200,mary,maria
6201,mary,polly
6202,james,jamie
6203,mary,demaris
6204,patsy,patrick
6205,paul,pauline
6206,sharon,shay
6207,douglas,doug
6208,linda,melinda
6209,nora,lee
6211,judith,judi
6212,barbara,barbery
6213,crystal,crys
6218,carol,cassie
6219,christine,crissy
6222,theresa,tess
6223,aaron,ron
6224,adam,ade
6225,alan,al
6227,amanda,mandy
6228,andrew,rea
6229,anthony,tony
6233,barbara,barbie
6234,barbara,babs
6235,betty,lib
6236,bobby,bert
6237,bobby,hodge
6238,bobby,roge
6240,brenda,brandy
6241,brittany,britt
6243,carolyn,carrie
6244,carrie,happy
6249,charles,chick
6250,charles,carl
6251,charles,charlie
6252,charlie,carl
6253,chris,kristin
6254,christopher,chris
6255,christopher,kit
6256,christopher,chris
6260,connie,constance
6262,crystal,chris
6263,cynthia,cindy
6265,daniel,danny
6266,danny,sheridan
6267,david,davey
6268,david,dave
6269,david,day
6270,david,dave
6272,debbie,deborah
6273,debbie,debora
6274,deborah,debby
6275,deborah,debra
6276,deborah,debby
6277,delores,lolly
6280,dennis,denise
6281,diana,di
6282,donald,don
6285,donnie,donald
6288,eric,rick
6289,erin,aaron
6290,ernest,erna
6291,etta,henrietta
6293,eva,evaline
6294,evelyn,eve
6298,fred,robert
6299,george,georgia
6304,hannah,suzie
6305,hannah,suzie
6311,howard,howie
6312,howard,hal
6315,jackie,jack
6316,jacqueline,jack
6317,james,jimmie
6318,james,jim
6322,jeffrey,geoff
6323,jennie,janie
6324,jennifer,jennie
6325,jennifer,jenny
6326,jessica,jessie
6327,jessica,jessie
6328,jill,julia
6329,jimmy,jamie
6330,joe,jody
6331,john,johannes
6332,john,ivan
6333,john,jock
6334,johnny,jonathan
6335,jonathan,johannes
6336,jonathan,johannes
6337,joshua,jos
6338,joyce,joy
6339,juanita,nita
6340,julie,julia
6341,justin,justus
6342,kathleen,kittie
6343,kenneth,kendrick
6344,kenneth,ken
6345,kim,kimberly
6346,kimberly,kim
6347,kimberly,kim
6349,kristin,chris
6352,laura,laurinda
6353,lauren,laurie
6354,linda,melinda
6355,linda,mindy
6356,linda,roz
6357,linda,melinda
6358,linda,belle
6359,lisa,libby
6360,lisa,lib
6362,louise,louie
6363,lydia,lyddy
6365,mack,mc
6366,mack,mc
6367,margie,margaret
6368,marilyn,mary
6369,mary,mitty
6370,mary,mae
6371,matthew,mattie
6372,melanie,mellie
6373,michelle,mickey
6374,michelle,mickey
6376,monnie,monna
6377,morris,morey
6378,myra,almira
6379,nancy,ann
6380,nathan,nathaniel
6381,nell,elaine
6382,nicholas,nickie
6385,ollie,olivia
6390,ramona,mona
6391,randy,mira
6392,reba,beck
6393,rebecca,becky
6394,regina,gina
6397,ricky,rick
6398,rita,margo
6399,robbie,bobbie
6400,robert,billy
6401,robert,willie
6402,robert,billy
6403,roger,rod
6404,ronald,ronny
6405,ronald,ronny
6407,samuel,sammy
6408,sarah,sally
6409,scotty,squat
6411,sharon,shay
6415,steven,stephen
6416,stuart,stu
6419,tammy,tamarra
6420,ted,edward
6421,teresa,terry
6422,teresa,theresa
6423,teresa,terry
6425,terry,thirza
6426,thomas,thom
6428,tiffany,tiffy
6429,timothy,tim
6430,timothy,timmy
6431,timothy,timmy
6437,victoria,vic
6442,wilhelmina,minnie
6443,william,bell
6444,william,wilma
6445,william,billy
6446,william,bela
6447,william,bell
6448,william,robert
6449,willie,will
6450,wilson,willy
6454,brenda,brandy
6455,cathy,kathy
6457,chester,chet
6458,david,day
6459,david,day
6460,janice,jan
6461,jeanette,janet
6462,melvin,mel
6463,patsy,tricia
6464,sarah,sadie
6466,walter,walt
6467,william,billiewilhelm
6468,willie,mina
6469,willie,wilhelmina
6470,wilma,william
6471,melissa,liz
6472,lois,louisa
6473,linda,philinda
6475,michael,mike
6476,nancy,ann
6477,rachel,shelly
6478,henry,hank
6480,rita,megan
6483,james,jamie
6484,james,jem
6485,jennifer,jenny
6486,kathleen,cathy
6487,sharon,sha
6488,ann,roseann
6489,edward,ted
6490,lloyd,floyd
6492,joy,joyce
6495,christopher,christine
6496,john,jon
6499,harold,hal
6500,brad,bradford
6501,charles,carl
6502,daniel,danny
6503,dorothy,dotty
6505,janice,jan
6508,judith,judi
6509,kayla,kay
6510,kenneth,kendrick
6511,kimberly,kim
6512,matthew,thys
6513,michelle,mickey
6514,missy,lissa
6516,paul,paula
6517,sharon,shay
6518,joan,nonie
6519,william,bela
6522,amelia,mel
6523,angela,angel
6525,billy,william
6527,bradford,brad
6530,carol,carolann
6533,cheryl,sheryl
6534,christopher,chris
6536,crate,socrates
6537,danny,sher
6540,david,day
6541,david,day
6543,deborah,debbie
6544,dennis,denny
6545,donald,donnie
6546,donald,dony
6549,doris,dora
6550,eleanor,ellen
6551,elizabeth,eliza
6554,faith,fay
6556,frances,cissy
6557,fred,frieda
6558,gabrielle,ella
6561,heidi,adele
6562,helena,aileen
6563,horace,horry
6565,james,jimmie
6566,joan,johannah
6567,john,jonathan
6568,joseph,jos
6569,judy,juda
6570,julia,julie
6572,karen,karonhappuck
6573,katherine,katy
6577,kimberly,kimberley
6580,larry,lorry
6581,lewis,louise
6582,lila,delilah
6583,linda,mindy
6585,louise,lois
6587,margie,margery
6588,marie,mariah
6589,mary,polly
6590,mary,demerias
6591,maud,matty
6592,max,maxine
6593,melissa,lizzie
6594,michael,mike
6595,michael,mike
6596,michael,micky
6599,natalie,nettie
6601,noel,nowell
6603,paula,paul
6604,ray,raymond
6605,raymond,ray
6606,raymond,ray
6607,reuben,rube
6609,rita,marge
6610,robert,william
6613,samuel,sammy
6619,susan,sukey
6620,susan,hannah
6621,thomas,thom
6622,timothy,tim
6623,tracy,tessa
6627,james,jimmy
6628,kathleen,kay
6629,carol,carole
6630,kenneth,kenny
6631,clara,claire
6632,denise,dennis
6638,kathy,kittie
6639,linda,rosalyn
6640,lloyd,floyd
6642,maurice,morey
6643,melissa,alice
6644,nathan,jonathan
6645,roger,rupert
6646,ronald,ronnie
6647,sandra,alexandria
6650,alexandra,sandra
6651,alison,ali
6652,beverly,bev
6654,brian,bryant
6655,charity,chat
6656,charles,chick
6657,christy,tina
6658,donnie,don
6659,dorothy,dot
6660,howard,hal
6661,irene,rena
6662,janet,jean
6663,jeffrey,geoffrey
6665,kenneth,kendrick
6666,leroy,lee
6667,mary,demaris
6668,mary,mitty
6669,michelle,mickey
6670,nelson,nels
6671,regina,gina
6672,richard,rich
6673,sheila,cecilia
6674,steven,steph
6675,susan,hannah
6677,cheryl,sheryl
6678,joanne,jo
6680,sandra,cassandra
6681,anna,vannie
6683,james,jim
6685,john,nathan
6686,john,ian
6687,kenneth,ken
6688,lawrence,lorne
6689,leslie,les
6690,marie,mamie
6691,mona,ramona
6692,patricia,patrick
6697,thomas,tommy
6699,maria,mary
6700,carrie,cassie
6701,beverly,bev
6702,deborah,debbie
6703,george,georgiana
6704,ada,addy
6705,herman,harman
6706,kenneth,kendrick
6707,jennifer,jenny
6708,tammy,tamarra
6710,daniel,danny
6711,heather,hetty
6712,paul,polly
6713,cynthia,cindy
6714,carolyn,lynn
6715,jamie,jim
6716,charles,charlie
6717,jo,joey
6718,kimberly,kim
6719,robin,rodger
6720,barbara,barbery
6721,barbara,barby
6722,carol,cassie
6724,daniel,danny
6725,joseph,joey
6726,karen,karonhappuck
6728,michael,micky
6729,paul,polly
6730,william,billiewilhelm
6732,john,jon
6733,kathleen,kittie
6734,sandra,alexander
6735,william,bell
6737,amelia,amy
6738,andrew,andrea
6739,austin,gus
6740,bobby,dobbin
6741,bobby,rupert
6742,christopher,kit
6743,christy,ann
6744,david,davey
6746,edward,ted
6747,gene,eugene
6748,jeremiah,jerry
6749,justin,justina
6750,lisa,melissa
6752,mark,marcus
6754,melissa,liz
6755,mildred,milly
6756,naomi,omi
6757,randy,mandy
6758,reba,beck
6759,robert,billy
6760,ryan,ry
6763,susan,sukey
6766,kenneth,kendrick
6767,lee,leroy
6769,debbie,deb
6770,alexis,lexi
6771,brenda,brandy
6772,doris,dora
6774,emma,milly
6775,evelyn,eve
6778,james,jimmie
6780,jerry,dina
6781,lester,les
6782,lois,elouise
6783,nancy,ann
6784,robert,bobby
6785,sandra,cassie
6786,sharon,shay
6787,barbara,babs
6789,william,bell
6791,diana,dicey
6792,jack,jacqueline
6793,john,johnny
6794,marvin,marv
6795,michael,micah
6796,patricia,tricia
6797,richard,dick
6798,sue,suzie
6799,brenda,brandy
6802,barbara,barby
6803,ben,jamie
6804,billy,bill
6805,bobby,rodger
6806,bryan,bryant
6808,charles,chuck
6809,christina,kristy
6811,danny,dan
6813,david,day
6816,doris,dora
6818,ernest,ernestine
6819,ernest,erna
6821,evelyn,eve
6822,frank,frankie
6824,georgia,georgiana
6825,gina,regina
6826,jack,jackie
6829,jessie,jean
6830,joshua,josh
6831,judy,jude
6832,judy,judith
6833,julie,julia
6836,larry,lorne
6837,laura,lawrence
6838,matthew,thias
6839,myrtle,mert
6840,nicole,nole
6841,ray,raymond
6843,robert,dobbin
6846,sonny,jefferson
6847,stella,estella
6848,terry,tracy
6849,vivian,viv
6850,william,robert
6851,william,billy
6852,william,bela
6853,sharon,sha
6858,joseph,jos
6859,george,jorge
6860,kimberly,kimberley
6861,linda,philinda
6863,maxine,max
6868,johnny,jock
6869,jonathan,nathan
6871,tracy,tessa
6872,margaret,gretchen
6873,diane,didi
6874,rolf,rudolphus
6876,cindy,cynthia
6878,michael,micky
6879,william,bell
6880,betty,libby
6881,tina,ann
6883,alice,elsie
6884,allan,al
6885,amanda,manda
6886,anthony,tony
6889,barbara,babs
6892,betty,bessie
6893,betty,libby
6896,brenda,brandy
6897,brittany,britt
6898,carole,carolann
6899,carolyn,cassie
6901,charity,chat
6903,curtis,curt
6908,donald,dony
6910,doris,dora
6913,eddie,eddy
6915,freddie,winifred
6921,gerald,geraldine
6922,gerald,jerry
6927,hassie,haseltine
6929,inez,nessa
6930,jacob,jake
6931,jamie,benjamin
6934,jennifer,jenny
6937,jill,julie
6938,jimmy,james
6939,joe,joey
6940,john,johnny
6941,john,jon
6942,jonathan,johnny
6944,joshua,josh
6946,judie,jude
6947,judith,judie
6948,june,junior
6949,kathy,kathleen
6950,kayla,kay
6953,larry,lorry
6954,mark,marcus
6955,mark,marcus
6956,marsha,mary
6957,marvin,marv
6958,mary,mollie
6960,melissa,lissa
6961,michael,mick
6963,mona,ramona
6964,nan,hannah
6965,nicholas,nick
6967,paul,pauline
6968,priscilla,prissy
6971,rebecca,becca
6972,rebecca,becca
6973,rebecca,reba
6974,richard,dick
6975,richard,rich
6976,rita,maggie
6977,roger,robby
6978,ronald,ronny
6980,samuel,sam
6983,sharon,shay
6984,sharon,sha
6985,stacy,ana
6986,stephen,stephie
6988,tammy,tamarra
6989,teresa,terry
6990,thomas,tommy
6991,tony,clifton
6992,tony,shelton
6993,tony,shelly
6996,vanessa,vanna
7000,william,willy
7002,helen,ellen
7003,janice,jan
7004,jessica,jessie
7006,anthony,tony
7007,daniel,dan
7008,deborah,deb
7009,dennis,denny
7011,james,jimmie
7012,janet,jeanette
7014,lou,cille
7015,nelle,nelly
7016,paul,pauline
7018,sandra,sandy
7019,sharon,shay
7021,clarence,clair
7022,adam,ade
7025,brian,bryant
7027,charles,charlie
7028,david,davey
7029,deborah,debbie
7033,herbert,herb
7034,james,jimmy
7035,jamie,benjamin
7036,kimberly,kim
7037,linda,celinda
7039,michael,mick
7040,michelle,mickey
7043,ona,onie
7046,sharon,sha
7048,shirley,sherry
7050,susan,hannah
7051,thomas,tommy
7052,timothy,tim
7053,george,georgia
7054,edwin,win
7056,charles,chuck
7057,deborah,debby
7059,margaret,madge
7060,richard,ricky
7061,susan,susie
7063,lee,nora
7064,diane,dicey
7065,edwin,ed
7066,john,ivan
7068,david,davey
7069,frank,fran
7070,george,georgiana
7071,john,jack
7072,mary,marsha
7074,rosa,rosalinda
7075,victor,vicky
7076,laura,laurinda
7077,michael,micah
7078,janie,jean
7079,harold,hal
7083,douglas,doug
7084,kathryn,kathy
7086,sarah,sadie
7087,teresa,tessa
7088,jonathan,johnny
7089,roy,l.r.
7090,lisa,eliza
7091,robert,bill
7092,linda,celinda
7093,william,bell
7095,brenda,brandy
7096,eric,ricky
7097,franklin,fran
7098,heather,hetty
7099,lenora,elaine
7101,richard,rich
7102,amy,millie
7103,amy,emily
7104,andrew,andrea
7107,betty,lib
7108,billy,william
7110,carolyn,carrie
7111,cathy,catherine
7113,christopher,chris
7115,daniel,danny
7116,david,dave
7117,denise,dennis
7119,dennis,denise
7121,eva,lena
7123,frank,frankie
7124,gail,abigail
7125,herman,dutch
7126,jackie,jacqueline
7127,jane,angela
7128,janice,jan
7132,jessica,jessie
7133,john,jonathan
7136,kenneth,kenny
7137,kenneth,kendrick
7138,kenneth,kenny
7139,larry,lorry
7140,lawrence,lonny
7143,maisie,maggie
7144,marilyn,mary
7145,martha,marty
7146,mary,marilyn
7148,nat,tasha
7149,nathan,nate
7150,nicholas,nick
7153,peggy,gretta
7154,rachel,shelly
7155,ricky,ricardo
7156,robert,hob
7157,rosie,roseanna
7159,samuel,sammy
7160,sharon,sha
7161,shirley,sherry
7162,tracy,terry
7164,naomi,omi
7165,gerald,jerry
7166,joshua,josh
7167,kathy,kittie
7168,martha,patty
7169,pamela,pam
7170,richard,richie
7171,ann,nana
7172,stephen,steph
7173,doris,dora
7174,edwin,win
7175,edwin,ed
7176,roy,leroy
7178,anna,annie
7179,mark,marcus
7181,deborah,debby
7182,jerry,jeremiah
7183,aaron,ronnie
7184,abel,eb
7185,anthony,tony
7187,benjamin,ben
7189,betty,bess
7190,bobby,bob
7192,carl,chuck
7194,christopher,kit
7195,curtis,curt
7196,danielle,dani
7197,david,dave
7198,deborah,debra
7199,denise,dennis
7200,dennis,denise
7201,diana,di
7204,ellen,helene
7205,emily,amy
7208,gloria,glory
7209,heather,hetty
7211,james,jimmy
7212,james,jim
7213,jeffrey,geoff
7214,john,jock
7215,jonathan,johnny
7216,joshua,jos
7217,justin,justina
7218,justina,justin
7219,karen,karonhappuck
7220,kimberly,kim
7221,linda,rosalinda
7222,linda,melinda
7223,little,l.b.
7225,mark,marcus
7226,martha,patty
7227,mary,minnie
7228,mary,polly
7229,melissa,alice
7230,michael,mike
7231,olivia,ollie
7232,otis,ote
7233,rita,margaret
7234,robin,roger
7235,ronnie,franky
7236,roscoe,ross
7238,brandy,brenda
7239,charles,charlie
7240,elizabeth,bessie
7242,christina,tina
7243,johnny,jonathan
7245,thomas,thom
7246,barbara,barbie
7248,charles,chick
7249,william,billy
7251,alfred,fred
7252,allen,al
7254,amanda,manda
